Industry,Date,StartupName,IndustryVertical,CityLocation,InvestorsName,InvestmentType,AmountInUSD,value
Industry,24/02/2016,AppilyEver,Consumer Internet,Hyderabad,"Varun Aggarwal, Suresh Venkat, Raj Y",Seed Funding,400000.0,1
Industry,24/02/2016,Pocketin,Consumer Internet,Noida,Swastika Company Ltd,Seed Funding,150000.0,1
Industry,24/02/2016,FeetApart,Consumer Internet,Bangalore,Vishal Bali & Others,Seed Funding,0.0,1
Industry,25/02/2016,CarveNiche,Consumer Internet,Bangalore,"Calcutta Angels, Lead Angels & Others",Seed Funding,0.0,1
Industry,25/02/2016,Juspay,Consumer Internet,Bangalore,"Accel Partners, Ashish Hemrajani, Parikshit Dar, Rajesh Balpande",Private Equity,5800000.0,1
Industry,25/02/2016,Funcart,eCommerce,New Delhi,Undisclosed HNIs,Seed Funding,70000.0,1
Industry,26/02/2016,EduBridge,Consumer Internet,Mumbai,"Insitor Impact Asia Fund, Acumen Fund",Private Equity,2500000.0,1
Industry,29/02/2016,Nestaway,Consumer Internet,Bangalore,Ratan Tata,Private Equity,0.0,1
Industry,29/02/2016,Hopscotch,eCommerce,Mumbai,Eduardo Saverin,Private Equity,13000000.0,1
Industry,29/02/2016,PinClick,Consumer Internet,Bangalore,Undisclosed investors,Private Equity,0.0,1
Industry,1/1/2016,Helpi,Consumer Internet,Mumbai,Undisclosed Investors,Seed Funding,0.0,1
Industry,4/1/2016,DogSpot,eCommerce,Gurgaon,Ratan Tata,Seed Funding,0.0,1
Industry,4/1/2016,Career360,Education,New Delhi,MeritTrac,Private Equity,0.0,1
Industry,5/1/2016,MyChild App,Education,Bhopal,"Samir Bangara, Anisha Mittal, Amit Gupta, Pallav Nadhani, Lalit Mangal, Arihant Patni, Dr. Ritesh Malik, Deobrat Singh, Saurab Paruthi, Singapore Angel Network.",Seed Funding,100000.0,1
Industry,5/1/2016,Instaproc,eCommerce,Noida,Dinesh Agarwal,Seed Funding,0.0,1
Industry,5/1/2016,360Ride,Consumer Internet,Bangalore,Undisclosed,Seed Funding,150000.0,1
Industry,5/1/2016,AlefMobitech,Consumer Internet,Mumbai,Tata Capital Innovation Fund,Private Equity,5000000.0,1
Industry,6/1/2016,Zebpay,Consumer Internet,Ahmedabad,"Arjun Handa, Amit Jindal, Nagendra Chaudhary",Private Equity,1000000.0,1
Industry,6/1/2016,PlanMyMedicalTrip,Healthcare,Pune,"Bhanu Vikram Parsotam, Rohan Desai and Paras Patel",Seed Funding,150000.0,1
Industry,6/1/2016,MyCity4Kids,Education,Gurgaon,"SIDBI Venture Capital Limited, YourNest Angel Fund",Private Equity,3000000.0,1
Industry,6/1/2016,Justdakhila.com,Education,New Delhi,Ankur Gupta,Seed Funding,750000.0,1
Industry,7/1/2016,PitStop,Consumer Internet,Bangalore,Myntra/LivSpace Founders,Seed Funding,0.0,1
Industry,7/1/2016,Bikxie,Consumer Internet,Gurgaon,Undisclosed Investors,Seed Funding,0.0,1
Industry,7/1/2016,Infurnia,Consumer Internet,Bangalore,Idein Ventures,Seed Funding,160000.0,1
Industry,7/1/2016,MakeMyTrip,Consumer Internet,Gurgaon,Ctrip.com International Ltd,Private Equity,180000000.0,1
Industry,8/1/2016,Melorra,eCommerce,Bangalore,Lightbox Ventures,Private Equity,5000000.0,1
Industry,8/1/2016,ConfirmTKT,Consumer Internet,Bangalore,"Krishna Jhujhunwala, Dr. Apoorv Ranjan Sharma, Anirudh Damani, Anand Ladsariya, Sanjay Mehta & Others",Seed Funding,250000.0,1
Industry,8/1/2016,Gyaanzone,Education,Mumbai,GBIM Technologies Pvt Ltd,Seed Funding,45000.0,1
Industry,8/1/2016,FlatFurnish,Consumer Internet,Gurgaon,Arun Chandra Mohan,Seed Funding,0.0,1
Industry,9/1/2016,Lumiere,eCommerce,Bangalore,Undisclosed investors,Private Equity,0.0,1
Industry,11/1/2016,Wishup,Consumer Internet,New Delhi,"500 Startups, Mato Peric, TracxnLabs",Seed Funding,0.0,1
Industry,11/1/2016,FreshMenu,Consumer Internet,Bangalore,"Zodius Capital, Lightspeed Venture Partners",Private Equity,16500000.0,1
Industry,11/1/2016,SavvyMob,eCommerce,Bangalore,"TV Mohandas Pai, LetsVenture",Seed Funding,1000000.0,1
Industry,11/1/2016,Fashionablyin,Consumer Internet,Mumbai,Ranjan Mahtani,Seed Funding,0.0,1
Industry,12/1/2016,Hike Messenger,Consumer Internet,New Delhi,"Matt Mullenweg, Adam D’Angelo, Aditya Agarwal,  Ruchi Sanghvi & Others",Private Equity,0.0,1
Industry,12/1/2016,Happy2Refer,Consumer Internet,Mumbai,"Equity Crest, Vinners, Sparknext",Seed Funding,250000.0,1
Industry,13/01/2016,CarTrade,Consumer Internet,Mumbai,"Temasek Holdings, March Capital, Warburg Pincus",Private Equity,145000000.0,1
Industry,13/01/2016,Rentomo,Consumer Internet,Bangalore,Shiva Ashok & Other unnamed investors,Seed Funding,100000.0,1
Industry,13/01/2016,Roder,Consumer Internet,New Delhi,Unicorn India Ventures,Seed Funding,240000.0,1
Industry,13/01/2016,Bucker,Consumer Internet,Hyderabad,"50k Ventures, Munish Jauhar, Pulkit Jain, Rohit Narang",Seed Funding,0.0,1
Industry,13/01/2016,Care24,Healthcare,Mumbai,"SAIF Partners, India Quotient",Private Equity,4000000.0,1
Industry,13/01/2016,Obino,Healthcare,Mumbai,RoundGlass Partners,Private Equity,0.0,1
Industry,14/01/2016,Snapshopr,Consumer Internet,Bangalore,Amod Malviya,Seed Funding,0.0,1
Industry,14/01/2016,Buildkar,eCommerce,Bangalore,"Mustafa Wajid, Umang Kumar & Others",Seed Funding,0.0,1
Industry,14/01/2016,Orahi,Consumer Internet,Gurgaon,Indian Angel Network,Seed Funding,520000.0,1
Industry,15/01/2016,Remidio,Healthcare,Bangalore,Cipher-Plexus Capital Advisors & Indian HNIs,Private Equity,0.0,1
Industry,15/01/2016,evibe.in,Consumer Internet,Bangalore,"Hyderabad Angels, Lalit Mangal,  Vikas Malpani, Gaurav Bhalotia, LV Prasad",Seed Funding,0.0,1
Industry,15/01/2016,Zoctr,Consumer Internet,Mumbai,Times Group,Seed Funding,0.0,1
Industry,15/01/2016,Jobick,Consumer Internet,Noida,Abhinav Mathur,Seed Funding,0.0,1
Industry,16/01/2016,Plick,Consumer Internet,Mumbai,Sanjay Mehta,Seed Funding,0.0,1
Industry,18/01/2016,Voice Friends,Consumer Internet,Mumbai,Huzaifa Khorakiwala,Seed Funding,0.0,1
Industry,19/01/2016,Cashkaro,Consumer Internet,Gurgaon,Ratan Tata,Private Equity,0.0,1
Industry,19/01/2016,Gameezop,Consumer Internet,New Delhi,Anand Chandrasekaran & Others,Seed Funding,0.0,1
Industry,19/01/2016,DailyObjects,eCommerce,New Delhi,"Unilazer Fund,  Phanindra Sama, Peyush Bansal",Private Equity,1400000.0,1
Industry,19/01/2016,CollegeDunia,Consumer Internet,New Delhi,Umang Kumar,Seed Funding,445000.0,1
Industry,19/01/2016,Villgro,Finance,Chennai,"Lemelson Foundation, Michael and Susan Dell Foundation",Private Equity,3500000.0,1
Industry,20/01/2016,Reddoorz,Consumer Internet,New Delhi,500 Startups,Private Equity,0.0,1
Industry,20/01/2016,IndustryBuying,eCommerce,New Delhi,Trifecta Capital,Private Equity,1800000.0,1
Industry,20/01/2016,Just Buy Live,eCommerce,Mumbai,Alpha Capital,Private Equity,20000000.0,1
Industry,20/01/2016,IMbesharam,eCommerce,New Delhi / US,Undisclosed US Based Investors,Private Equity,4000000.0,1
Industry,20/01/2016,Moodoo,Consumer Internet,Mumbai / UK,Saïd Business School Seed Fund.,Seed Funding,40000.0,1
Industry,20/01/2016,Saral Designs,Healthcare,Mumbai,"Farooq Adam, Ambi Parameswaran,",Seed Funding,0.0,1
Industry,21/01/2016,FirstCry,eCommerce,Pune,Ratan Tata,Private Equity,0.0,1
Industry,21/01/2016,Easypolicy,Consumer Internet,Noida,Unilazer Ventures,Private Equity,2200000.0,1
Industry,22/01/2016,ShabdaNagari,Consumer Internet,Kanpur,Kanpur Angels & Others,Seed Funding,200000.0,1
Industry,22/01/2016,Little,Consumer Internet,Bangalore,GIC,Private Equity,0.0,1
Industry,22/01/2016,SnapBizz,eCommerce,Bangalore,"Jungle Ventures, Taurus Value Creation, Konly Venture, Blume Ventures",Private Equity,7200000.0,1
Industry,22/01/2016,PlexusMD,Consumer Internet,Ahmedabad,"Arihant Patni, Avnish Mehra, Pranay Adhvaryu, Ravi Sampat",Seed Funding,0.0,1
Industry,22/01/2016,Gajty,Healthcare,Gurgaon,Purvi Ventures,Seed Funding,0.0,1
Industry,25/01/2016,SIFTR Labs,Consumer Internet,Mumbai,Venture Catalysts,Seed Funding,150000.0,1
Industry,25/01/2016,SkyCandle,eCommerce,New Delhi,GPA group,Private Equity,0.0,1
Industry,27/01/2016,Teabox.com,eCommerce,Siliguri,Ratan Tata,Private Equity,0.0,1
Industry,27/01/2016,Buildzar,eCommerce,Gurgaon,Puneet Dalmia,Private Equity,4000000.0,1
Industry,27/01/2016,WhatsOnRent,eCommerce,Bangalore,Lalit Mangal & Others,Seed Funding,0.0,1
Industry,29/01/2016,BitGiving,Consumer Internet,New Delhi,"Harminder Sahni, Krishna Mehra, Sanjay Bakshi",Seed Funding,0.0,1
Industry,29/01/2016,TinMen,Consumer Internet,Hyderabad,Lead Angel Network,Seed Funding,0.0,1
Industry,30/01/2016,FindUrClass,Consumer Internet,Mumbai,"Amit Patni, Anirudh Damani, Samir Shah",Seed Funding,0.0,1
Industry,30/01/2016,DesignBids,Consumer Internet,New Delhi,Indian Angel Network,Seed Funding,0.0,1
Industry,1/12/2015,Zapluk,Healthcare,Hyderabad,,Seed Funding,0.0,1
Industry,1/12/2015,Godof Hospitals,Healthcare,New Delhi,Pankaj Gupta,Seed Funding,2000000.0,1
Industry,3/12/2015,EasyKhaana,Consumer Internet,New Delhi,Undisclosed investors,Seed Funding,100000.0,1
Industry,4/12/2015,NDTV Wedding portal,Consumer Internet,New Delhi,CerraCap,Private Equity,20000000.0,1
Industry,8/12/2015,HeyBiz,Consumer Internet,New Delhi,Shopclues,Seed Funding,0.0,1
Industry,9/12/2015,Jigsaw Academy,Consumer Internet,Bangalore,Manipal Global Education Services,Private Equity,3000000.0,1
Industry,9/12/2015,JumboBasket,eCommerce,Chandigarh,Chandigarh Angels Network,Seed Funding,0.0,1
Industry,10/12/2015,BlackBuck,Consumer Internet,Bangalore,"Tiger Global Management, Yuri Milner, Apoletto, Accel Partners, Flipkart",Private Equity,25000000.0,1
Industry,10/12/2015,HomeStudio,Consumer Internet,Bangalore,Bren Corporation,Private Equity,5000000.0,1
Industry,11/12/2015,OnlineRTI,Consumer Internet,Bangalore,"LetsVenture, Mohandas Pai",Seed Funding,150000.0,1
Industry,11/12/2015,Powerstores,eCommerce,Goa,Extreme Venture Partners  William Bissell,Seed Funding,0.0,1
Industry,16/12/2015,MeraDoctor,Healthcare,Mumbai,Unilazer,Private Equity,1200000.0,1
Industry,16/12/2015,STAGE 3,Consumer Internet,New Delhi,"Nisha Sharma, Puneet Dalmia, Balaji Prabhakar",Seed Funding,0.0,1
Industry,17/12/2015,Eatfresh,Consumer Internet,Bangalore,Kalaari Capital,Private Equity,0.0,1
Industry,18/12/2015,Focus Digit,eCommerce,New Delhi,Turning Ideas,Seed Funding,0.0,1
Industry,18/12/2015,The News Minute,Consumer Internet,Bangalore,Quintillion Media,Seed Funding,0.0,1
Industry,21/12/2015,KOOH Sports,Education,Mumbai,"TCS, HDFC, Faering Capital, Elevate Sports",Private Equity,2000000.0,1
Industry,22/12/2015,Industrybuying,Consumer Internet,New Delhi,"Murugappa Group, TVS Group, Vellayan Subbiah, Arathi Krishna, Arun Venkatachalam",Seed Funding,0.0,1
Industry,23/12/2015,Shotang.com,eCommerce,Bangalore,"Exfinity Venture Partners, Unitus Impact Livelihoods Fund",Private Equity,5000000.0,1
Industry,3/11/2015,Findyahan,Consumer Internet,Noida,Times Group Brand Capital,Private Equity,0.0,1
Industry,3/11/2015,boibanit,Consumer Internet,Vadodara,"Varun Ahuja, Anubhav Verma",Seed Funding,150000.0,1
Industry,3/11/2015,Stuffed,Consumer Internet,Mumbai,Riqueza Capital,Seed Funding,385000.0,1
Industry,3/11/2015,LoanBaba,Consumer Internet,Mumbai,,Seed Funding,320000.0,1
Industry,4/11/2015,YourDOST,Consumer Internet,Gwalior,"Phanindra Sama, Aprameya Radhakrishna, Aneesh Reddy, Neeraj Jawalkar, Sanjay Anandaram, Pavan Ongole, Venk Krishnan",Seed Funding,400000.0,1
Industry,6/11/2015,RepUp,Consumer Internet,Gurgaon,Indian Angel Network,Seed Funding,0.0,1
Industry,6/11/2015,Satvacart,Consumer Internet,Gurgaon,Undisclosed HNIs,Private Equity,1800000.0,1
Industry,6/11/2015,POPxo.com,Consumer Internet,New Delhi,"IDG Ventures India, Kalaari Capital, 500 Startups",Private Equity,2000000.0,1
Industry,6/11/2015,SparesHub,Consumer Internet,Pune,"Hyderabad Angels, M&S Partners",Seed Funding,460000.0,1
Industry,6/11/2015,Soothe Healthcare,Healthcare,Noida,Saina Nehwal,Seed Funding,0.0,1
Industry,9/11/2015,Skoov.com,eCommerce,Mumbai,undisclosed investor,Seed Funding,150000.0,1
Industry,11/11/2015,Delight Foods,Consumer Internet,Bangalore,"Lensbridge Capital, Mape Advisory Group, Fireside Ventures",Private Equity,600000.0,1
Industry,16/11/2015,Cashkaro.com,eCommerce,Gurgaon,Kalaari Capital,Private Equity,3700000.0,1
Industry,17/11/2015,CraftsVilla,Consumer Internet,Mumbai,"Sequoia India, Lightspeed Venture Partners, Nexus Venture Partners, Global Founders Capital, Apoletto",Private Equity,34000000.0,1
Industry,19/11/2015,AHA Taxis,Consumer Internet,Noida,ah! Ventures,Seed Funding,0.0,1
Industry,19/11/2015,PlaceofOrigin,Consumer Internet,Bangalore,"S.D. Shibulal, Kris Gopalakrishnan, Srinath Batni, Professor Tarun Khanna,  Ganapathy Venugopal.",Seed Funding,0.0,1
Industry,19/11/2015,Fourseven,Consumer Internet,New Delhi,Indian Angel Network,Seed Funding,455000.0,1
Industry,20/11/2015,Shopsense,eCommerce,Mumbai,"Kae Capital, Kunal Bahl, Rohit Bansal",Seed Funding,0.0,1
Industry,20/11/2015,HeyPillow,Consumer Internet,Bangalore,Hampton Capital,Private Equity,3000000.0,1
Industry,21/11/2015,Healers At Home,Healthcare,New Delhi,"Daljit Singh, Dr. Pramath Raj Sinha, BVR Mohan Reddy",Seed Funding,0.0,1
Industry,23/11/2015,RentoMojo,Consumer Internet,Bangalore,"IDG Ventures India,  Accel Partners India",Private Equity,2000000.0,1
Industry,23/11/2015,Medikoe,Healthcare,Bangalore,Anil Menon,Seed Funding,100000.0,1
Industry,24/11/2015,Naaptol,Consumer Internet,Mumbai,"Mitsui & Co., New Enterprise Associates, Canaan Partners, Silicon Valley Bank",Private Equity,52000000.0,1
Industry,25/11/2015,S Chand,Education,New Delhi,IFC Everstone Group,Private Equity,27000000.0,1
Industry,26/11/2015,Pluss,Healthcare,Gurgaon,"IDG Ventures, M & S partners, Powerhouse Ventures (USA).",Private Equity,1000000.0,1
Industry,26/11/2015,KountMoney,Consumer Internet,Bangalore,"Tracxn, Ashish Goenka & Others",Seed Funding,0.0,1
Industry,30/11/2015,QikPod,eCommerce,Bangalore,"Flipkart, Accel Partners, Delhivery, Foxconn",Private Equity,9000000.0,1
Industry,30/11/2015,Bro4U,Consumer Internet,Bangalore,Sargod Ventures,Seed Funding,0.0,1
Industry,5/10/2015,IndiaLends,Consumer Internet,New Delhi,"DSG consumer Partners, Paragon Partners",Private Equity,1000000.0,1
Industry,6/10/2015,DocPlexus,Healthcare,Pune,"Uniqorn ventures, ASP Consulting",Seed Funding,700000.0,1
Industry,6/10/2015,SportzVillage,Education,Bangalore,Gaja Capital Private Equity Fund,Private Equity,10000000.0,1
Industry,6/10/2015,Burger Singh,Consumer Internet,Gurgaon,"Ashvin Chadha, Avtar Monga, Udaan Angels, Dheeraj Jain",Seed Funding,500000.0,1
Industry,6/10/2015,Welcome Cure,Consumer Internet,Mumbai,Unnamed Media house and HNIs,Private Equity,6000000.0,1
Industry,9/10/2015,Inayo,Healthcare,Mumbai,"Kemark Ventures, Amit Ranjan, Zishaan Hayath and Others",Seed Funding,300000.0,1
Industry,15/10/2015,Bounty App,Consumer Internet,Bangalore,"Fireside Ventures, Mumbai Angels MAPE Advisory Group.",Seed Funding,0.0,1
Industry,19/10/2015,LetsVenture,Finance,Bangalore,"Accel Partners, Anupam Mittal & other marquee investors",Private Equity,0.0,1
Industry,20/10/2015,Attune Technologies,Healthcare,Chennai,"Qualcomm Venture, Norwest Venture Partners",Private Equity,10000000.0,1
Industry,23/10/2015,Leaping Caravan,Consumer Internet,Gurgaon,Group of Angel investors,Seed Funding,150000.0,1
Industry,23/10/2015,Frsh,Consumer Internet,Gurgaon,"Mumbai Angels, Mayank Bhangdia, Kae Capital",Private Equity,1000000.0,1
Industry,26/10/2015,Parcelled,Consumer Internet,Bangalore,Delhivery,Private Equity,5000000.0,1
Industry,26/10/2015,AlmaMapper,Consumer Internet,Ahmedabad,Oswal Techno Ventures LLP,Seed Funding,400000.0,1
Industry,26/10/2015,Netmeds.com,Consumer Internet,Chennai,"OrbiMed, Pradip Dadha Group",Private Equity,50000000.0,1
Industry,26/10/2015,Razorpay,Consumer Internet,Jaipur,"Tiger Global Management, Matrix Partners",Private Equity,9000000.0,1
Industry,27/10/2015,Jombay,Consumer Internet,Pune,Ventureworks India,Private Equity,0.0,1
Industry,27/10/2015,Simpli5d,Consumer Internet,Gurgaon,"Redcliffe Capital, YourNest Angel Fund",Private Equity,0.0,1
Industry,2/9/2015,Zivame,Consumer Internet,Bangalore,"Zodius Technology Fund, Khazanah Nasional Berhad",Private Equity,40000000.0,1
Industry,4/9/2015,Clapsnslaps,Consumer Internet,Mumbai,R M Picture Company Pvt. Ltd.,Seed Funding,150000.0,1
Industry,4/9/2015,Blubox,eCommerce,Mumbai,Ashish Jhalani,Seed Funding,100000.0,1
Industry,12/9/2015,YatraGenie,Consumer Internet,Hyderabad,Ash Bhardwaj,Private Equity,0.0,1
Industry,15/09/2015,Coverfox,Consumer Internet,Mumbai,Cataraman Ventures,Private Equity,2000000.0,1
Industry,17/09/2015,UniLog,eCommerce,Bangalore,Kalaari Capital,Private Equity,0.0,1
Industry,17/09/2015,Bueno,Consumer Internet,Gurgaon,High Networth Individuals (No details),Seed Funding,600000.0,1
Industry,22/09/2015,The Man Company,eCommerce,New Delhi,"Karan Bajwa, Amanpreet Bajaj, Manish Vij",Seed Funding,0.0,1
Industry,22/09/2015,Furdo,Consumer Internet,Bangalore,Bhavdeep Reddy,Seed Funding,400000.0,1
Industry,23/09/2015,Credihealth,Healthcare,Gurgaon,Rajat Malhotra,Seed Funding,0.0,1
Industry,25/09/2015,TravelKhana,Consumer Internet,New Delhi,Astarc Ventures & Others,Seed Funding,0.0,1
Industry,29/09/2015,Hugefly,eCommerce,Pune,Mayank Singhal and others,Seed Funding,0.0,1
Industry,3/8/2015,Connect India,eCommerce,New Delhi,Aavishkaar,Private Equity,5000000.0,1
Industry,3/8/2015,Glowship,Consumer Internet,Bangalore,Infuse Ventures,Seed Funding,0.0,1
Industry,5/8/2015,Grex,Finance,Pune,"Kunal Bajaj, Chandru Badrinarayanan",Seed Funding,650000.0,1
Industry,5/8/2015,Zo Rooms,Consumer Internet,New Delhi,"Tiger Global Management, Orios Venture Partners",Private Equity,30000000.0,1
Industry,6/8/2015,Ketto,Finance,Mumbai,"Chennai Angels, Calcutta Angels, ah! Ventures, Intellecap Impact Investment Network, Indus Age Partners, Singapore Angel Network, India Internet Fund, LetsVenture",Seed Funding,700000.0,1
Industry,6/8/2015,NDTV ecommerce venture,eCommerce,Mumbai,"Inflexionpoint, Pramod Bhasin, Sixth Sense Ventures, Vindi Banga, Hiro Mashita",Private Equity,0.0,1
Industry,10/8/2015,eSadar,eCommerce,New Delhi,"Neha Vats, Gaurav Vats",Seed Funding,80000.0,1
Industry,10/8/2015,NearBuy (previously  groupon India),eCommerce,New Delhi,Sequoia Capital,Private Equity,16000000.0,1
Industry,10/8/2015,Inkmonk,Consumer Internet,Chennai,"Girish Mathrubootham, Phanindra Sama, Vikram Chachra, Others from LetsVenture",Seed Funding,250000.0,1
Industry,13/08/2015,betaout,eCommerce,Noida,"Amit Ranjan, Vijay Shekhar Sharma, Kunal Bahl, Girish Mathrubootham &  Group of other Angel investors",Seed Funding,500000.0,1
Industry,13/08/2015,Agrostar,eCommerce,Pune,IDG Ventures,Private Equity,4000000.0,1
Industry,17/08/2015,Gadgets 360,eCommerce,New Delhi,One97 Communications,Private Equity,0.0,1
Industry,18/08/2015,IDfy,Consumer Internet,Mumbai,"NEA, Blume Ventures & others",Private Equity,0.0,1
Industry,19/08/2015,Envoged,Consumer Internet,Mumbai,"Manish Dhingra, Ankush Nijhawa, Gaurav Bhatnagar",Seed Funding,0.0,1
Industry,19/08/2015,MebelKart,Consumer Internet,Bangalore,AskMe,Private Equity,20000000.0,1
Industry,20/08/2015,LabsAdvisor,Consumer Internet,New Delhi,Group of Angel Investors,Seed Funding,156000.0,1
Industry,20/08/2015,Flatpebble,Consumer Internet,Hyderabad,Indian Angel Network,Seed Funding,600000.0,1
Industry,24/08/2015,iZofy,Consumer Internet,Kolkata,Prime Capital Markets Ltd,Seed Funding,0.0,1
Industry,26/08/2015,FoodTalkIndia,Consumer Internet,Gurgaon,Undisclosed Investor,Seed Funding,500000.0,1
Industry,27/08/2015,Eazy Coach,Education,Kolkata,Ravi Agarwal,Seed Funding,0.0,1
Industry,28/08/2015,BetterButter.in,Consumer Internet,New Delhi,"Growx Ventures, Manish Singhal",Seed Funding,0.0,1
Industry,31/08/2015,DropKaffe,Consumer Internet,Bangalore,"Manish Singhal, P39 Capital & Others",Seed Funding,300000.0,1
Industry,2/7/2015,BankBazaar,Consumer Internet,Chennai,"Amazon, Fidelity Growth Partners, Mousse Partners",Private Equity,60000000.0,1
Industry,8/7/2015,Hopping Chef,Consumer Internet,Mumbai,Mirah Hospitality,Seed Funding,470000.0,1
Industry,8/7/2015,Lendingkart,Consumer Internet,Ahmedabad,"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta",Private Equity,10000000.0,1
Industry,8/7/2015,Lybrate,Healthcare,New Delhi,"Tiger Global Management, Ratan Tata, Nexus Venture Partners",Private Equity,10200000.0,1
Industry,9/7/2015,Bluestone,Consumer Internet,Bangalore,"IvyCap Ventures, Accel Partners, Dragoneer Investment Group",Private Equity,16200000.0,1
Industry,14/7/2015,MySmartPrice,Consumer Internet,Hyderabad,"Accel Partners, Helion Venture Partners",Private Equity,10000000.0,1
Industry,17/7/2015,Omnikart,eCommerce,Mumbai,"Sumit Gandhi, Manish Gandhi",Seed Funding,100000.0,1
Industry,21/7/2015,ZenRadius,Consumer Internet,Bangalore,"Tracxn Labs, Deepak Singh",Seed Funding,0.0,1
Industry,21/7/2015,Joy by nature,eCommerce,New Delhi,"Mumbai Angels, Vriddhi Fund, Others",Private Equity,1000000.0,1
Industry,23/7/2015,Myonsto,Consumer Internet,Ahmedabad,Jayant Bokadia,Seed Funding,320000.0,1
Industry,27/7/2015,Bevy,Consumer Internet,Bangalore,Varun Agarwal & Others,Seed Funding,0.0,1
Industry,28/7/2015,Flipkart.com,Consumer Internet,Bangalore,Steadview Capital and existing investors,Private Equity,700000000.0,1
Industry,30/7/2015,Pipa Bella,Consumer Internet,Mumbai,LionRock Capital,Private Equity,600000.0,1
Industry,30/7/2015,MadRat Games,Education,Bangalore,"Kunal Bahl, Rohit Bansal",Seed Funding,168000.0,1
Industry,31/7/2015,TripFactory,Consumer Internet,Bangalore,"Aarin Capital Partners,",Private Equity,0.0,1
Industry,1/6/2015,Meritnation,Consumer Internet,New Delhi,InfoEdge,Private Equity,4000000.0,1
Industry,1/6/2015,Eattreatonline,Consumer Internet,New Delhi,Group of 15 Angel Investors,Seed Funding,350000.0,1
Industry,1/6/2015,Glamrs,Consumer Internet,Mumbai,"Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri",Private Equity,1000000.0,1
Industry,2/6/2015,AllIzHealth,Healthcare,Pune,Mumbai Angels & Other angel investors,Seed Funding,350000.0,1
Industry,2/6/2015,Karma Healthcare,Healthcare,Udaipur,Ennovent Impact Investment Holding,Private Equity,0.0,1
Industry,3/6/2015,Little Black Book Delhi,Consumer Internet,New Delhi,"Rajan Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra",Seed Funding,150000.0,1
Industry,9/6/2015,PayMango,eCommerce,Gurgaon,Group of Angel Investors,Seed Funding,234000.0,1
Industry,9/6/2015,Printland,Consumer Internet,New Delhi,SIDBI Venture Capital Ltd,Private Equity,0.0,1
Industry,12/6/2015,La Renon,Healthcare,Ahmedabad,Sequoia Capital,Private Equity,16000000.0,1
Industry,16/06/2015,FoodAbhi,Consumer Internet,Mumbai,Group of angel investors,Seed Funding,0.0,1
Industry,16/06/2015,CouponRaja,Consumer Internet,Mumbai,"Mahesh Pratapneni, Pallab Chatterjee & others",Seed Funding,500000.0,1
Industry,17/06/2015,Babychakra,Consumer Internet,Mumbai,"Mumbai Angels, Patni Family Office, Singapore Angel Network, Karan Maheshwari, Jatin Aneja, Kishor Ganji, Roopa Nath",Seed Funding,0.0,1
Industry,17/06/2015,Jiffstore,Consumer Internet,Bangalore,"Unitus Seed Fund, Times Internet",Seed Funding,0.0,1
Industry,18/06/2015,CAKART.in,Consumer Internet,Bangalore,Sunil Maheshwari & group of investors,Seed Funding,0.0,1
Industry,20/06/2015,Tracxn,Finance,Bangalore,"Sachin Bansal, Bunny Bansal & other investors",Private Equity,10000000.0,1
Industry,23/06/2015,Treebo,Consumer Internet,Bangalore,"Matrix Partners India, SAIF Partners",Private Equity,6000000.0,1
Industry,23/06/2015,EduKart,Consumer Internet,New Delhi,"Holostik Group, YouWeCan Ventures, 500 Startups, Vijay Shekhar Sharma, Manish Kheterpal, Amit Patni",Private Equity,1000000.0,1
Industry,23/06/2015,Healthians.com,Healthcare,Hyderabad,YouWeCan Ventures,Seed Funding,0.0,1
Industry,24/06/2015,Sigrid Education,Consumer Internet,Noida,Oliphans Capital,Seed Funding,0.0,1
Industry,25/06/2015,Fusion Microfinance,Finance,New Delhi,"Development finance institution Belgian Investment Company, Oikocredit",Private Equity,8600000.0,1
Industry,1/5/2015,Foodpanda,Consumer Internet,Gurgaon,"Goldman Sachs, Rocket Internet",Private Equity,100000000.0,1
Industry,1/5/2015,Termsheet,Finance,Chennai,"Anand Vijay, Nipun Dureja, Satyajit Heeralal, Keith Rodricks, Gaurav Lochan, Azmul Haque, Nikhil Bagri",Seed Funding,100000.0,1
Industry,4/5/2015,SpoonJoy,Consumer Internet,Bangalore,SAIF Partners,Seed Funding,1000000.0,1
Industry,5/5/2015,Seed Schools,Education,Hyderabad,Acumen Fund,Seed Funding,650000.0,1
Industry,6/5/2015,Delhivery,eCommerce,Gurgaon,"Tiger Global Management, Multiples Alternate Asset Management, Nexus Venture Partners, Times Internet",Private Equity,85000000.0,1
Industry,7/5/2015,Vedantu,Consumer Internet,Bangalore,"Accel Partners, Tiger Global Management",Private Equity,5000000.0,1
Industry,8/5/2015,BuyHatke,Consumer Internet,Bangalore,"S.Gopalakrishnan, Beenos",Seed Funding,1000000.0,1
Industry,8/5/2015,KleverKid,Consumer Internet,New Delhi,Aarin Capital Partners,Seed Funding,0.0,1
Industry,8/5/2015,Uniken,Consumer Internet,Pune,Exfinity Ventures,Private Equity,2000000.0,1
Industry,8/5/2015,GrandOpinion,Consumer Internet,New Delhi,Florida based Angel investor,Seed Funding,150000.0,1
